0.000438325,0.000535138,0.000105636,0.000218831,0.000151919,0.000423327,0.000223977,0.00049519,0.000516625,0.000159316,0.000355648,0.000217797,7.42871E-05,0.000160719,0.000281325,0.000655591,9.98713E-05,0.00032974,0.00068899,0.000151967,0.000325304,0.000801062,0.000183795,0.000651986,0.000106696,8.0203E-05,0.000207211,0.000134911,0.000157536,0.000265671,0.000529952,0.000839716,0.000266895,3.66332E-05,0.000365835,0.000161487,0.000385853,0.000560292,0.000450744,0.000431928,0.000290757,0.00046072,0.000391989,0.000258562,0.000629687,0.000152883,0.000160052,0.000185876,0.000330281,0.000405144,0.000346577,0.000242869,0.000250962,0.000644816,0.000639373,0.000410261,0.000269949,0.000653143,0.000277465,0.000566328,0.000409205,0.000572574,0.000393245,0.000197621,0.00039694,0.000493515,3.16794E-05,0.000124101,0.000531625,0.000678933,0.000114701,9.7088E-05,0.000441034,0.00021962,0.000150539,0.000482444,0.000272034,0.000312845,0.000316153,0.000339895,0.000506413,0.00012534,0.000303492,6.37299E-05
7.0006E-05,8.31885E-05,0.000256798,3.86749E-05,7.52653E-05,6.37355E-05,0.000198211,0.000302722,4.77725E-05,6.47895E-05,5.19375E-05,0.000104291,0.000533536,0.000521812,0.00026624,0.000100809,0.00023116,7.85471E-05,0.000100042,8.70283E-05,4.19774E-05,6.92613E-05,3.50421E-05,0.000414828,0.00010548,0.000180586,0.000327376,3.39022E-05,0.000208123,0.00012381,0.000253829,6.48777E-05,8.67515E-05,6.97793E-05,0.000135804,0.000196735,0.000207612,0.000237116,0.000479393,6.85035E-05,0.000300687,7.51564E-05,7.99193E-05,4.91765E-05,0.000387878,5.84801E-05,8.24028E-05,5.2744E-05,0.000226648,3.6611E-05,4.40486E-05,0.000110306,0.00017634,9.72879E-05,0.000112166,6.07191E-05,7.403E-05,0.000155518,0.000205339,0.000210055,0.000332919,9.49811E-05,9.64688E-05,0.000152172,7.97038E-05,0.000229316,9.42905E-05,0.000160177,0.000269357,0.000402233,7.96127E-05,0.000129657,4.6366E-05,0.000136323,0.000104668,7.86608E-05,0.00025237,0.000171441,0.000639129,0.000248347,8.18711E-05,5.9003E-05,8.43601E-05,0.000339065
0.000202055,0.000208056,0.000484251,0.000122876,0.00016241,0.000412897,0.000588927,0.0003212,0.000205199,0.000384165,0.000163361,0.000153681,0.000503542,0.000448175,0.000242612,0.000585942,0.000611508,0.000510279,0.000261462,0.000109765,0.000279193,0.00041556,0.000169512,8.1395E-05,5.93909E-05,0.000281406,5.40722E-05,0.00011326,0.000383093,3.71144E-05,8.95305E-05,0.000423762,0.000472891,0.000215508,0.00041123,6.5581E-05,7.70261E-05,0.000250842,0.000700771,0.000460211,0.000202541,7.04417E-05,0.000281071,0.000576645,0.000846756,0.000438328,0.000299075,0.000193828,0.000328072,0.000309401,0.00023155,0.000144262,0.000205814,0.000723457,0.0002079,0.000101559,0.000217791,0.000701115,0.000344745,9.73077E-05,5.8595E-05,0.000492704,0.000282818,0.000172856,0.000182766,0.000177003,0.000192917,0.000185921,0.000437917,8.53566E-05,7.1247E-05,0.00027966,0.000328667,7.23593E-05,0.00014044,0.000204688,0.000314806,0.000261466,0.000827945,7.48469E-05,0.000287284,3.80135E-05,0.000329963,0.000513141
0.000298925,0.000430651,0.000346762,0.000231123,0.000199874,0.000548675,0.000566175,0.0005182,0.000413897,0.000477792,0.000332258,0.000168094,0.000218307,0.000551345,0.000234984,0.000593352,0.000600155,0.000490645,0.000377006,0.00022094,0.000337644,0.000523678,0.00019983,9.45508E-05,0.000182778,0.00021133,7.79479E-05,0.000180821,0.000461735,0.00014657,0.000179899,0.000551872,0.000623832,0.000165101,0.000271239,0.000115902,0.000181761,0.000166709,0.000741483,0.000502275,0.000206703,0.000405912,0.000418207,0.000522589,0.000668431,0.000261051,0.000429143,0.000434833,0.0002107,0.000192579,0.000172069,0.00031315,0.000152241,0.000932665,0.000172313,6.24847E-05,0.000477459,0.000397032,0.000200879,5.61919E-05,0.000209204,0.000673026,0.000413821,0.000248521,0.000393108,9.51763E-05,0.000225609,0.000117505,0.000470573,0.000134136,0.000101537,0.00032992,0.000554931,0.000146464,0.00016007,8.46428E-05,0.000250337,0.000503847,0.000642049,0.000135793,0.000492987,6.099E-05,0.000133674,0.000388973
0.000263753,0.000472639,0.00029756,0.000271614,0.000285059,0.000388921,0.000285672,0.000387073,0.000360964,0.000408794,0.000491396,7.87376E-05,0.000193173,0.00062094,0.000335358,0.000510826,0.000561808,0.000484029,0.000342032,0.00035644,0.000247901,0.000281441,6.03053E-05,0.000349141,0.000296014,0.000182546,0.000133572,0.000150859,0.000543004,0.000203506,0.000375948,0.000465255,0.00046448,0.000200838,0.000166086,0.000157857,0.000256964,0.000227943,0.000688763,0.000314067,0.00029377,0.000431659,0.000387223,0.000388257,0.000312858,0.000155228,0.000432779,0.000419899,0.00017693,0.000180272,0.00016568,0.000455948,6.44318E-05,0.000842598,0.000182346,0.000169241,0.000494154,6.61644E-05,0.000205037,0.000236787,0.000309724,0.000757479,0.00036834,0.000293316,0.000385843,0.00025799,0.000164328,0.000191295,0.000503558,0.000295401,5.27627E-05,0.000157788,0.000449191,0.000279352,0.000232717,0.000109261,0.000233741,0.00045841,0.000460396,0.000351336,0.000578861,0.000118114,0.000180109,0.000270865
0.000352578,0.000427568,0.000500321,0.000215786,0.000181592,0.000429037,9.23573E-05,0.000516394,0.000241284,0.000445353,0.000462212,5.03159E-05,0.000322462,0.000425673,0.000360308,0.000632384,0.000680821,0.000594827,0.000374251,0.000446396,0.000259058,0.000205148,0.000105951,0.000274968,0.000375573,0.000184223,0.000133817,0.000110756,0.000652681,0.000101272,0.000399433,0.000654326,0.000346982,0.000266077,5.78458E-05,0.000250308,0.000466683,0.000515777,0.000459852,0.000385905,0.000421884,0.000244849,0.000556799,0.000286444,0.000313235,0.00015781,0.000264994,0.000351811,0.000180579,0.000410841,0.00035669,0.000654974,0.000152227,0.00091194,0.000229733,0.000244981,0.000313116,0.000169224,7.42593E-05,0.000450506,0.000417223,0.000744526,0.000187032,0.000307117,0.000264302,0.000443617,0.000184917,0.000209691,0.00049996,0.000444847,3.24058E-05,7.75657E-05,0.000388041,0.000377255,0.000237863,0.000498886,0.00035108,0.000422179,0.000306358,0.000529493,0.000632466,0.000121939,0.000378782,0.000357143
0.000597866,0.000465969,0.000485587,0.000370499,0.000409973,0.000351956,0.000328413,0.000596017,0.000274566,0.000673878,0.000499384,0.000261965,0.000425466,0.000490851,0.000446144,0.000881257,0.000751824,0.000605753,0.000374785,0.000307791,0.000390711,0.00033542,0.000215246,0.000375442,0.000145606,0.000258184,0.000359866,0.000121995,0.000741113,0.000197239,0.000385711,0.000630841,0.000444372,0.000219008,0.000212126,0.000348905,0.000562181,0.00064121,0.000521537,0.000493059,0.000469633,0.000337642,0.000593553,0.000520518,0.000521768,0.000295752,0.00033,0.000338906,0.000551249,0.000688409,0.000401355,0.000754313,0.000403394,0.000855097,0.000207608,0.000286639,0.000425277,0.000470008,0.000282807,0.000526024,0.00034668,0.000807387,0.000282866,0.000307374,0.000297523,0.000469634,0.000364336,0.000174266,0.000641648,0.00061567,0.000105138,0.00024719,0.000384244,0.000365444,0.000290879,0.000598653,0.000418595,0.000458156,0.000480324,0.000581463,0.000693243,0.000246462,0.000446107,0.000666218
0.000745968,0.000615815,0.000552232,0.000332225,0.000471177,0.000458319,0.000589884,0.000512586,0.000449658,0.00070975,0.000430617,0.000282587,0.000490629,0.000576264,0.000308346,0.000420544,0.000700154,0.000523056,0.00043418,0.0003235,0.000272891,0.000361369,0.000168742,0.000347863,6.36498E-05,8.60926E-05,0.000339965,8.37552E-05,0.000541888,0.000103558,0.000444693,0.000532147,0.000527556,8.66176E-05,0.000245324,0.000209235,0.00044045,0.000383077,0.000664604,0.000578183,0.000404719,0.000393731,0.000437795,0.00040161,0.000500281,0.00031851,0.000343607,0.000385598,0.000459291,0.000325103,0.000448015,0.000576365,0.000271405,0.000701898,0.00022736,0.000115297,0.000227141,0.000508474,0.000316978,0.0003384,0.000284859,0.000802225,0.000337321,0.000272309,0.000429187,0.000599171,0.0003307,5.60143E-05,0.000431917,0.00068502,0.00019773,0.000339826,0.000388177,0.000357122,0.000370127,0.000304593,0.000209355,0.000412054,0.000627314,0.000418722,0.000367245,0.000268707,0.000157675,0.000598758
0.000609117,0.000684303,0.00056381,0.000305903,0.000447776,0.000288669,0.000698372,0.000484646,0.000434412,0.000670898,0.000416661,0.000263748,0.000511911,0.000674212,0.000447866,0.000368712,0.000626169,0.000519444,0.000550584,0.000321526,0.000119316,0.000349474,5.03771E-05,0.000353869,0.000316484,0.000147764,0.000303588,0.000135757,0.000526278,0.000102742,0.000438781,0.00054947,0.000600644,6.52999E-05,0.000286943,0.00014053,0.000218123,8.87293E-05,0.000804413,0.000557922,0.000457859,0.000113899,0.000150476,0.000518427,0.000537457,0.000365162,0.000273201,0.000206504,0.000148791,0.000191263,0.000514904,0.000595407,0.000241615,0.000621785,0.000206821,0.0002075,0.000307189,0.000302933,0.000355755,0.000315858,0.000275967,0.00071221,0.000431464,7.09536E-05,0.000393987,0.00061,0.000120913,0.000124594,0.000638457,0.000493705,0.000156507,0.000147471,0.000407341,0.000355445,0.000338177,0.000225142,0.000213626,0.000247451,0.000362978,0.000395052,0.000299544,0.000218351,9.48107E-05,0.000488948
0.000519072,0.000605535,0.000536784,0.000336797,0.00034199,0.000333622,0.000500282,0.000610077,0.000355272,0.00052367,0.000366449,0.000204037,0.000544592,0.000586299,0.000492088,0.000445421,0.000644792,0.000546452,0.000476668,0.000437358,0.000194998,0.000517178,0.000176495,0.000396145,0.000445121,0.000353902,0.000345038,0.000173024,0.000481264,0.000169167,0.000347033,0.000712444,0.000582185,0.000148323,0.000206781,0.000388284,0.000411465,0.00025682,0.000739671,0.000441489,0.000383317,8.04252E-05,0.000365177,0.000433629,0.00052206,0.000390447,0.00015485,0.000198164,3.87249E-05,0.000295331,0.000406446,0.000660648,0.000366443,0.000898624,0.000263873,0.000347586,0.000581156,0.000240645,0.000141149,0.000498237,0.000623029,0.000884215,0.000508796,0.000184318,0.000257671,0.000668566,0.000163389,0.000169632,0.000644228,0.000497614,0.000141769,0.000239189,0.000485737,0.000398118,0.00028969,0.000500804,0.000423849,0.000352497,8.12983E-05,0.000458519,0.000421243,0.000169712,0.000209683,0.000379676
